,,,0.001030961,-0.001678783,0.000647842,1&2,1&3,2&3,,,,
0.088832,-0.063475,-0.025358,0.087801039,-0.061796217,-0.026005842,-0.005425772,-0.00228334,0.001607063,,,,
-0.10661,0.068769,0.03784,-0.107640961,0.070447783,0.037192158,-0.007583067,-0.0040034,0.002620105,,,,
-0.0097311,0.2523,-0.24257,-0.010762061,0.253978783,-0.243217842,-0.002733335,0.002617525,-0.061772172,,,,
0.034745,0.0034843,-0.038229,0.033714039,0.005163083,-0.038876842,0.000174068,-0.001310695,-0.000200724,,,,
0.086205,0.016915,-0.10312,0.085174039,0.018593783,-0.103767842,0.001583708,-0.008838326,-0.001929437,,,,
0.054325,-0.062315,0.0079902,0.053294039,-0.060636217,0.007342358,-0.003231549,0.000391304,-0.000445213,,,,
-0.045565,0.021499,0.024066,-0.046595961,0.023177783,0.023418158,-0.001079991,-0.001091192,0.000542781,,,,
0.087538,-0.079627,-0.0079111,0.086507039,-0.077948217,-0.008558942,-0.006743069,-0.000740409,0.000667154,,,,
-0.0073674,-0.011514,0.018882,-0.008398361,-0.009835217,0.018234158,8.26E-05,-0.000153137,-0.000179337,,,,
-0.1128,-0.03675,0.14955,-0.113830961,-0.035071217,0.148902158,0.00399219,-0.016949676,-0.00522218,,,,
0.013306,0.002574,-0.01588,0.012275039,0.004252783,-0.016527842,5.22E-05,-0.00020288,-7.03E-05,,,,
0.058591,0.075058,-0.13365,0.057560039,0.076736783,-0.134297842,0.004416972,-0.007730189,-0.010305584,,,,
-0.026331,0.080322,-0.053991,-0.027361961,0.082000783,-0.054638842,-0.002243702,0.001495026,-0.004480428,,,,
0.023037,-0.074233,0.051196,0.022006039,-0.072554217,0.050548158,-0.001596631,0.001112365,-0.003667482,,,,
-0.070224,0.025512,0.044711,-0.071254961,0.027190783,0.044063158,-0.001937478,-0.003139719,0.001198112,,,,
0.043128,-0.036002,-0.0071265,0.042097039,-0.034323217,-0.007774342,-0.001444906,-0.000327277,0.00026684,,,,
0.0051499,-0.0063115,0.0011616,0.004118939,-0.004632717,0.000513758,-1.91E-05,2.12E-06,-2.38E-06,,,,
-0.097454,0.069199,0.028255,-0.098484961,0.070877783,0.027607158,-0.006980396,-0.00271889,0.001956734,,,,
-0.070175,0.081715,-0.01154,-0.071205961,0.083393783,-0.012187842,-0.005938134,0.000867847,-0.00101639,,,,
0.04481,-0.061728,0.016918,0.043779039,-0.060049217,0.016270158,-0.002628897,0.000712292,-0.00097701,,,,
-0.15212,-0.014644,0.16676,-0.153150961,-0.012965217,0.166112158,0.001985635,-0.025440237,-0.00215368,,,,
-0.044693,0.1426,-0.097911,-0.045723961,0.144278783,-0.098558842,-0.006596997,0.004506501,-0.01421995,,,,
-0.057433,0.04048,0.016953,-0.058463961,0.042158783,0.016305158,-0.002464769,-0.000953264,0.000687406,,,,
-0.048775,0.11034,-0.061567,-0.049805961,0.112018783,-0.062214842,-0.005579203,0.00309867,-0.006969231,,,,
0.06128,-0.026376,-0.034904,0.060249039,-0.024697217,-0.035551842,-0.001487984,-0.002141964,0.000878032,,,,
0.11875,-0.0036778,-0.11507,0.117719039,-0.001999017,-0.115717842,-0.000235322,-0.013622193,0.000231322,,,,
-0.061082,0.035005,0.026077,-0.062112961,0.036683783,0.025429158,-0.002278538,-0.00157948,0.000932838,,,,
-0.022263,0.16158,-0.13932,-0.023293961,0.163258783,-0.139967842,-0.003802944,0.003260405,-0.02285098,,,,
0.054948,-0.0054582,-0.04949,0.053917039,-0.003779417,-0.050137842,-0.000203775,-0.002703284,0.000189492,,,,
0.09592,-0.17879,0.082875,0.094889039,-0.177111217,0.082227158,-0.016805913,0.007802456,-0.014563352,,,,
0.043925,-0.067498,0.023573,0.042894039,-0.065819217,0.022925158,-0.002823252,0.000983353,-0.001508916,,,,
0.078642,-0.040527,-0.038114,0.077611039,-0.038848217,-0.038761842,-0.00301505,-0.003008347,0.001505828,,,,
-0.13119,0.090946,0.040244,-0.132220961,0.092624783,0.039596158,-0.012246938,-0.005235442,0.003667586,,,,
-0.13348,0.034065,0.099416,-0.134510961,0.035743783,0.098768158,-0.004807931,-0.0132854,0.003530348,,,,
0.011647,-0.035082,0.023435,0.010616039,-0.033403217,0.022787158,-0.00035461,0.000241909,-0.000761164,,,,
-0.050566,0.00049484,0.050072,-0.051596961,0.002173623,0.049424158,-0.000112152,-0.002550136,0.000107429,,,,
0.0047482,-0.031692,0.026944,0.003717239,-0.030013217,0.026296158,-0.000111566,9.77E-05,-0.000789232,,,,
0.42338,-0.028828,-0.39455,0.422349039,-0.027149217,-0.395197842,-0.011466446,-0.166911429,0.010729312,,,,
0.050348,0.10143,-0.15178,0.049317039,0.103108783,-0.152427842,0.00508502,-0.00751729,-0.015716649,,,,
-0.13935,0.013625,0.12572,-0.140380961,0.015303783,0.125072158,-0.00214836,-0.01755775,0.001914077,,,,
0.17363,-0.17204,-0.001596,0.172599039,-0.170361217,-0.002243842,-0.029404182,-0.000387285,0.000382264,,,,
0.0029471,0.034579,-0.037526,0.001916139,0.036257783,-0.038173842,6.95E-05,-7.31E-05,-0.001384099,,,,
-0.012815,-0.0047062,0.017521,-0.013845961,-0.003027417,0.016873158,4.19E-05,-0.000233625,-5.11E-05,,,,
-0.089203,0.03544,0.053763,-0.090233961,0.037118783,0.053115158,-0.003349375,-0.004792791,0.00197157,,,,
0.16136,-0.074474,-0.086881,0.160329039,-0.072795217,-0.087528842,-0.011671187,-0.014033415,0.006371681,,,,
0.093472,0.0069695,-0.10044,0.092441039,0.008648283,-0.101087842,0.000799456,-0.009344665,-0.000874236,,,,
-0.0097831,0.043143,-0.03336,-0.010814061,0.044821783,-0.034007842,-0.000484705,0.000367763,-0.001524292,,,,
0.076779,-0.036308,-0.040471,0.075748039,-0.034629217,-0.041118842,-0.002623095,-0.003114672,0.001423913,,,,
-0.071532,-0.031392,0.10292,-0.072562961,-0.029713217,0.102272158,0.002156079,-0.007421171,-0.003038835,,,,
0.091158,-0.16049,0.06933,0.090127039,-0.158811217,0.068682158,-0.014313185,0.00619012,-0.010907497,,,,
0.047869,-0.036378,-0.011492,0.046838039,-0.034699217,-0.012139842,-0.001625243,-0.000568606,0.000421243,,,,
0.082213,-0.12375,0.041536,0.081182039,-0.122071217,0.040888158,-0.00990999,0.003319384,-0.004991267,,,,
0.12688,0.0040464,-0.13092,0.125849039,0.005725183,-0.131567842,0.000720509,-0.016557687,-0.00075325,,,,
0.0058513,0.08486,-0.090711,0.004820339,0.086538783,-0.091358842,0.000417146,-0.000440381,-0.007906083,,,,
-0.022375,-0.014943,0.037319,-0.023405961,-0.013264217,0.036671158,0.000310462,-0.000858324,-0.000486414,,,,
-0.006332,-0.025904,0.032236,-0.007362961,-0.024225217,0.031588158,0.000178369,-0.000232582,-0.00076523,,,,
-0.081625,0.018696,0.06293,-0.082655961,0.020374783,0.062282158,-0.001684097,-0.005147992,0.001268985,,,,
-0.055334,0.054105,0.001229,-0.056364961,0.055783783,0.000581158,-0.003144251,-3.28E-05,3.24E-05,,,,
0.052179,-0.089718,0.037539,0.051148039,-0.088039217,0.036891158,-0.004503033,0.00188691,-0.003247869,,,,
-0.061712,-0.019218,0.080931,-0.062742961,-0.017539217,0.080283158,0.001100462,-0.005037203,-0.001408104,,,,
0.029306,-0.016856,-0.01245,0.028275039,-0.015177217,-0.013097842,-0.000429136,-0.000370342,0.000198789,,,,
-0.070261,0.10122,-0.030964,-0.071291961,0.102898783,-0.031611842,-0.007335856,0.00225367,-0.00325282,,,,
0.051196,-0.066776,0.01558,0.050165039,-0.065097217,0.014932158,-0.003265604,0.000749072,-0.000972042,,,,
-0.019354,0.22699,-0.20763,-0.020384961,0.228668783,-0.208277842,-0.004661404,0.004245736,-0.047626641,,,,
0.048694,0.012994,-0.061687,0.047663039,0.014672783,-0.062334842,0.000699349,-0.002971068,-0.000914626,,,,
-0.063802,0.065633,-0.0018308,-0.064832961,0.067311783,-0.002478642,-0.004364022,0.000160698,-0.000166842,,,,
0.043082,0.06714,-0.11022,0.042051039,0.068818783,-0.110867842,0.002893901,-0.004662108,-0.00762979,,,,
0.039742,0.016943,-0.056685,0.038711039,0.018621783,-0.057332842,0.000720869,-0.002219414,-0.00106764,,,,
0.057101,-0.044616,-0.012486,0.056070039,-0.042937217,-0.013133842,-0.002407491,-0.000736415,0.000563931,,,,
-0.041297,0.040766,0.00053074,-0.042327961,0.042444783,-0.000117102,-0.001796601,4.96E-06,-4.97E-06,,,,
-0.017117,-0.23677,0.25389,-0.018147961,-0.235091217,0.253242158,0.004266426,-0.004595829,-0.059535007,,,,
0.054133,0.15458,-0.20871,0.053102039,0.156258783,-0.209357842,0.00829766,-0.011117328,-0.032714002,,,,
0.037318,0.0021087,-0.039426,0.036287039,0.003787483,-0.040073842,0.000137437,-0.001454161,-0.000151779,,,,
-0.050814,0.012503,0.038311,-0.051844961,0.014181783,0.037663158,-0.000735254,-0.001952645,0.000534131,,,,
0.13596,0.027064,-0.16302,0.134929039,0.028742783,-0.163667842,0.003878236,-0.022083545,-0.004704269,,,,
0.060655,-0.06122,0.00056493,0.059624039,-0.059541217,-8.29E-05,-0.003550088,-4.94E-06,4.94E-06,,,,
-0.02391,-0.033434,0.057344,-0.024940961,-0.031755217,0.056696158,0.000792006,-0.001414057,-0.001800399,,,,
-0.2016,0.095377,0.10623,-0.202630961,0.097055783,0.105582158,-0.019666507,-0.021394214,0.010247359,,,,
-0.045085,-0.02884,0.073925,-0.046115961,-0.027161217,0.073277158,0.001252566,-0.003379247,-0.001990297,,,,
-0.068939,0.065324,0.0036143,-0.069969961,0.067002783,0.002966458,-0.004688182,-0.000207563,0.000198761,,,,
-0.037294,-0.034006,0.0713,-0.038324961,-0.032327217,0.070652158,0.001238939,-0.002707741,-0.002283988,,,,
0.083498,0.019642,-0.10314,0.082467039,0.021320783,-0.103787842,0.001758262,-0.008559076,-0.002212838,,,,
-0.14498,0.023503,0.12148,-0.146010961,0.025181783,0.120832158,-0.003676816,-0.017642819,0.003042769,,,,
-0.1082,-0.010835,0.11903,-0.109230961,-0.009156217,0.118382158,0.001000142,-0.012930997,-0.001083933,,,,
-0.13699,0.05633,0.080664,-0.138020961,0.058008783,0.080016158,-0.008006428,-0.011043907,0.00464164,,,,
0.033595,-0.071899,0.038304,0.032564039,-0.070220217,0.037656158,-0.002286654,0.001226237,-0.002644224,,,,
0.021337,0.041778,-0.063116,0.020306039,0.043456783,-0.063763842,0.000882435,-0.001294791,-0.002770971,,,,
-0.02139,-0.12711,0.1485,-0.022420961,-0.125431217,0.147852158,0.002812288,-0.003314987,-0.018545276,,,,
0.038652,-0.033063,-0.0055889,0.037621039,-0.031384217,-0.006236742,-0.001180707,-0.000234633,0.000195735,,,,
-0.024983,0.05543,-0.030448,-0.026013961,0.057108783,-0.031095842,-0.001485626,0.000808926,-0.001775846,,,,
-0.060089,-0.088857,0.14895,-0.061119961,-0.087178217,0.148302158,0.005328329,-0.009064222,-0.012928718,,,,
0.067242,-0.26925,0.20201,0.066211039,-0.267571217,0.201362158,-0.017716168,0.013332398,-0.053878718,,,,
-0.1558,0.19947,-0.043677,-0.156830961,0.201148783,-0.044324842,-0.031546357,0.006951508,-0.008915888,,,,
0.058939,-0.091392,0.032453,0.057908039,-0.089713217,0.031805158,-0.005195116,0.001841774,-0.002853343,,,,
-0.015742,-0.017509,0.033251,-0.016772961,-0.015830217,0.032603158,0.00026552,-0.000546851,-0.000516115,,,,
-0.1068,-0.014002,0.1208,-0.107830961,-0.012323217,0.120152158,0.001328824,-0.012956123,-0.001480661,,,,
0.054541,-0.0078605,-0.046681,0.053510039,-0.006181717,-0.047328842,-0.000330784,-0.002532568,0.000292574,,,,
-0.017426,0.044259,-0.026832,-0.018456961,0.045937783,-0.027479842,-0.000847872,0.000507194,-0.001262363,,,,
-0.039126,0.020173,0.018953,-0.040156961,0.021851783,0.018305158,-0.000877501,-0.00073508,0.0004,,,,
0.039308,-0.11734,0.07803,0.038277039,-0.115661217,0.077382158,-0.004427169,0.00296196,-0.008950115,,,,
0.13219,-0.20457,0.072375,0.131159039,-0.202891217,0.071727158,-0.026611017,0.009407665,-0.01455281,,,,
0.099907,0.021877,-0.12178,0.098876039,0.023555783,-0.122427842,0.002329103,-0.01210518,-0.002883884,,,,
-0.033661,-0.041378,0.075038,-0.034691961,-0.039699217,0.074390158,0.001377244,-0.00258074,-0.002953231,,,,
-0.014394,-0.10485,0.11925,-0.015424961,-0.103171217,0.118602158,0.001591412,-0.001829434,-0.012236329,,,,
-0.011826,0.02591,-0.014084,-0.012856961,0.027588783,-0.014731842,-0.000354708,0.000189407,-0.000406434,,,,
0.12025,-0.04553,-0.07472,0.119219039,-0.043851217,-0.075367842,-0.0052279,-0.008985282,0.003304972,,,,
0.034446,-0.013142,-0.021305,0.033415039,-0.011463217,-0.021952842,-0.000383044,-0.000733555,0.00025165,,,,
-0.087227,0.069236,0.017991,-0.088257961,0.070914783,0.017343158,-0.006258794,-0.001530672,0.001229886,,,,
0.14668,-0.11494,-0.031745,0.145649039,-0.113261217,-0.032392842,-0.016496387,-0.004717986,0.003668853,,,,
0.062865,0.015844,-0.07871,0.061834039,0.017522783,-0.079357842,0.001083504,-0.004907016,-0.00139057,,,,
0.020631,0.042238,-0.062869,0.019600039,0.043916783,-0.063516842,0.000860771,-0.001244933,-0.002789455,,,,
-0.12964,0.063865,0.065774,-0.130670961,0.065543783,0.065126158,-0.008564669,-0.008510098,0.004268615,,,,
-0.061697,-0.054232,0.11593,-0.062727961,-0.052553217,0.115282158,0.003296556,-0.007231415,-0.006058448,,,,
0.045228,-0.014236,-0.030992,0.044197039,-0.012557217,-0.031639842,-0.000554992,-0.001398387,0.000397308,,,,
-0.063154,0.026889,0.036265,-0.064184961,0.028567783,0.035617158,-0.001833622,-0.002286086,0.001017503,,,,
-0.069804,-0.010364,0.080168,-0.070834961,-0.008685217,0.079520158,0.000615217,-0.005632807,-0.00069065,,,,
0.039178,-0.035699,-0.0034792,0.038147039,-0.034020217,-0.004127042,-0.001297771,-0.000157434,0.000140403,,,,
0.060159,-0.0077069,-0.052452,0.059128039,-0.006028117,-0.053099842,-0.000356431,-0.00313969,0.000320092,,,,
-0.0047054,-0.1004,0.1051,-0.005736361,-0.098721217,0.104452158,0.0005663,-0.000599175,-0.010311644,,,,
0.0069022,-0.012231,0.0053287,0.005871239,-0.010552217,0.004680858,-6.20E-05,2.75E-05,-4.94E-05,,,,
-0.11108,0.054635,0.056442,-0.112110961,0.056313783,0.055794158,-0.006313392,-0.006255137,0.00314198,,,,
0.018212,-0.19511,0.1769,0.017181039,-0.193431217,0.176252158,-0.003323349,0.003028195,-0.034092669,,,,
-0.062782,0.0041348,0.058647,-0.063812961,0.005813583,0.057999158,-0.000370982,-0.003701098,0.000337183,,,,
0.057047,-0.072468,0.015421,0.056016039,-0.070789217,0.014773158,-0.003965332,0.000827534,-0.00104578,,,,
0.03201,-0.021976,-0.010034,0.030979039,-0.020297217,-0.010681842,-0.000628788,-0.000330913,0.000216812,,,,
0.11845,0.001042,-0.11949,0.117419039,0.002720783,-0.120137842,0.000319472,-0.01410647,-0.000326869,,,,
0.00243,-0.11056,0.10813,0.001399039,-0.108881217,0.107482158,-0.000152329,0.000150372,-0.011702788,,,,
0.05976,-0.070956,0.011196,0.058729039,-0.069277217,0.010548158,-0.004068584,0.000619483,-0.000730747,,,,
0.064845,-0.051408,-0.013437,0.063814039,-0.049729217,-0.014084842,-0.003173422,-0.000898811,0.000700428,,,,
0.076882,-0.010689,-0.066193,0.075851039,-0.009010217,-0.066840842,-0.000683434,-0.005069947,0.00060225,,,,
-0.0077779,-0.041536,0.049314,-0.008808861,-0.039857217,0.048666158,0.000351097,-0.000428693,-0.001939698,,,,
-0.071616,0.14392,-0.072307,-0.072646961,0.145598783,-0.072954842,-0.010577309,0.005299948,-0.010622136,,,,
0.070805,-0.028531,-0.042274,0.069774039,-0.026852217,-0.042921842,-0.001873588,-0.00299483,0.001152547,,,,
-0.04425,-0.026827,0.071077,-0.045280961,-0.025148217,0.070429158,0.001138735,-0.0031891,-0.001771168,,,,
-0.060025,-0.012477,0.072503,-0.061055961,-0.010798217,0.071855158,0.000659296,-0.004387186,-0.000775908,,,,
-0.050317,0.17627,-0.12595,-0.051347961,0.177948783,-0.126597842,-0.009137307,0.006500541,-0.022527932,,,,
-0.040076,0.18259,-0.14251,-0.041106961,0.184268783,-0.143157842,-0.00757473,0.005884784,-0.026379521,,,,
-0.11223,0.095506,0.016721,-0.113260961,0.097184783,0.016073158,-0.011007242,-0.001820461,0.001562066,,,,
-0.16586,0.053173,0.11268,-0.166890961,0.054851783,0.112032158,-0.009154267,-0.018697154,0.006145164,,,,
0.076694,-0.10048,0.023789,0.075663039,-0.098801217,0.023141158,-0.0074756,0.00175093,-0.002286375,,,,
0.014925,-0.073021,0.058097,0.013894039,-0.071342217,0.057449158,-0.000991232,0.000798201,-0.00409855,,,,
-0.070749,-0.025904,0.096653,-0.071779961,-0.024225217,0.096005158,0.001738885,-0.006891246,-0.002325746,,,,
-0.058892,0.049307,0.0095852,-0.059922961,0.050985783,0.008937358,-0.003055219,-0.000535553,0.000455678,,,,
0.0051904,0.00064004,-0.0058305,0.004159439,0.002318823,-0.006478342,9.65E-06,-2.69E-05,-1.50E-05,,,,
-0.062482,-0.053788,0.11627,-0.063512961,-0.052109217,0.115622158,0.003309611,-0.007343506,-0.00602498,,,,
-0.20827,0.16459,0.043681,-0.209300961,0.166268783,0.043033158,-0.034800216,-0.009006881,0.007155071,,,,
-0.11134,0.075138,0.036197,-0.112370961,0.076816783,0.035549158,-0.008631976,-0.003994693,0.002730772,,,,
0.038853,-0.077705,0.038852,0.037822039,-0.076026217,0.038204158,-0.002875467,0.001444959,-0.002904518,,,,
0.0086683,-0.20135,0.19268,0.007637339,-0.199671217,0.192032158,-0.001524957,0.001466615,-0.038343295,,,,
-0.015009,0.076443,-0.061433,-0.016039961,0.078121783,-0.062080842,-0.00125307,0.000995774,-0.004849866,,,,
-0.051244,0.071674,-0.02043,-0.052274961,0.073352783,-0.021077842,-0.003834514,0.001101843,-0.001546118,,,,
0.0057974,-0.11992,0.11412,0.004766439,-0.118241217,0.113472158,-0.00056359,0.000540858,-0.013417086,,,,
0.051016,-0.067332,0.016316,0.049985039,-0.065653217,0.015668158,-0.003281679,0.000783173,-0.001028665,,,,
0.094576,0.010861,-0.10544,0.093545039,0.012539783,-0.106087842,0.001173035,-0.009923991,-0.001330319,,,,
0.014365,0.043274,-0.05764,0.013334039,0.044952783,-0.058287842,0.000599402,-0.000777212,-0.002620201,,,,
-0.019751,0.15866,-0.13891,-0.020781961,0.160338783,-0.139557842,-0.003332154,0.002900286,-0.022376535,,,,
0.018449,0.022016,-0.040465,0.017418039,0.023694783,-0.041112842,0.000412717,-0.000716105,-0.00097416,,,,
0.10149,-0.10174,0.00024871,0.100459039,-0.100061217,-0.000399132,-0.010052054,-4.01E-05,3.99E-05,,,,
-0.042801,-0.096546,0.13935,-0.043831961,-0.094867217,0.138702158,0.004158216,-0.006079588,-0.013158288,,,,
-0.0054656,-0.011054,0.016519,-0.006496561,-0.009375217,0.015871158,6.09E-05,-0.000103108,-0.000148796,,,,
0.047638,0.02612,-0.073758,0.046607039,0.027798783,-0.074405842,0.001295619,-0.003467836,-0.002068392,,,,
0.13347,-0.060506,-0.072962,0.132439039,-0.058827217,-0.073609842,-0.00779102,-0.009748817,0.004330262,,,,
-0.073363,0.079283,-0.0059195,-0.074393961,0.080961783,-0.006567342,-0.006023068,0.000488571,-0.000531704,,,,
-0.076228,-0.015649,0.091878,-0.077258961,-0.013970217,0.091230158,0.001079324,-0.007048347,-0.001274505,,,,
0.062795,-0.059453,-0.0033415,0.061764039,-0.057774217,-0.003989342,-0.003568369,-0.000246398,0.000230481,,,,
0.02554,0.088674,-0.11421,0.024509039,0.090352783,-0.114857842,0.00221446,-0.002815055,-0.010377726,,,,
-0.036355,-0.0083585,0.044713,-0.037385961,-0.006679717,0.044065158,0.000249728,-0.001647418,-0.000294343,,,,
-0.014541,-0.015891,0.030432,-0.015571961,-0.014212217,0.029784158,0.000221312,-0.000463798,-0.000423299,,,,
-0.015874,0.094293,-0.078419,-0.016904961,0.095971783,-0.079066842,-0.001622399,0.001336622,-0.007588186,,,,
-0.064925,-0.12402,0.18895,-0.065955961,-0.122341217,0.188302158,0.008069132,-0.01241965,-0.023037115,,,,
-0.037146,0.010994,0.026152,-0.038176961,0.012672783,0.025504158,-0.000483808,-0.000973671,0.000323209,,,,
-0.013182,0.015094,-0.0019116,-0.014212961,0.016772783,-0.002559442,-0.000238391,3.64E-05,-4.29E-05,,,,
-0.038208,0.055637,-0.017429,-0.039238961,0.057315783,-0.018076842,-0.002249012,0.000709316,-0.001036088,,,,
-0.018856,0.041407,-0.022551,-0.019886961,0.043085783,-0.023198842,-0.000856845,0.000461354,-0.00099954,,,,
0.027838,-0.089168,0.06133,0.026807039,-0.087489217,0.060682158,-0.002345327,0.001626709,-0.005309034,,,,
-0.26442,-0.071986,0.3364,-0.265450961,-0.070307217,0.335752158,0.018663118,-0.089125733,-0.0236058,,,,
-0.01491,-0.0435,0.058409,-0.015940961,-0.041821217,0.057761158,0.00066667,-0.000920768,-0.002415642,,,,
0.00066851,-0.0079055,0.007237,-0.000362451,-0.006226717,0.006589158,2.26E-06,-2.39E-06,-4.10E-05,,,,
0.10558,-0.076486,-0.029097,0.104549039,-0.074807217,-0.029744842,-0.007821023,-0.003109795,0.002225129,,,,
0.043735,-0.090602,0.046867,0.042704039,-0.088923217,0.046219158,-0.003797381,0.001973745,-0.004109956,,,,
-0.27987,0.10589,0.17398,-0.280900961,0.107568783,0.173332158,-0.030216175,-0.04868917,0.018645129,,,,
-0.036775,-0.0040189,0.040794,-0.037805961,-0.002340117,0.040146158,8.85E-05,-0.001517764,-9.39E-05,,,,
-0.02813,0.030102,-0.0019727,-0.029160961,0.031780783,-0.002620542,-0.000926758,7.64E-05,-8.33E-05,,,,
0.0914,-0.0098437,-0.081556,0.090369039,-0.008164917,-0.082203842,-0.000737856,-0.007428682,0.000671188,,,,
0.13054,-0.12742,-0.0031227,0.129509039,-0.125741217,-0.003770542,-0.016284624,-0.000488319,0.000474113,,,,
-0.046136,0.005293,0.040843,-0.047166961,0.006971783,0.040195158,-0.000328838,-0.001895883,0.000280232,,,,
0.057351,0.093949,-0.1513,0.056320039,0.095627783,-0.151947842,0.005385761,-0.008557708,-0.014530435,,,,
-0.011268,0.21635,-0.20508,-0.012298961,0.218028783,-0.205727842,-0.002681527,0.002530239,-0.044854591,,,,
0.017217,0.027329,-0.044547,0.016186039,0.029007783,-0.045194842,0.000469521,-0.000731525,-0.001311002,,,,
-0.061294,0.078457,-0.017163,-0.062324961,0.080135783,-0.017810842,-0.00499446,0.00111006,-0.001427286,,,,
0.17468,-0.22781,0.053135,0.173649039,-0.226131217,0.052487158,-0.039267469,0.009114345,-0.011868985,,,,
0.013932,-0.05176,0.037828,0.012901039,-0.050081217,0.037180158,-0.0006461,0.000479663,-0.001862028,,,,
0.036249,-0.092226,0.055977,0.035218039,-0.090547217,0.055329158,-0.003188895,0.001948584,-0.005009901,,,,
0.019914,-0.0016505,-0.018264,0.018883039,2.83E-05,-0.018911842,5.34E-07,-0.000357113,-5.35E-07,,,,
0.020948,-0.10738,0.086434,0.019917039,-0.105701217,0.085786158,-0.002105255,0.001708606,-0.009067701,,,,
0.23153,-0.021655,-0.20988,0.230499039,-0.019976217,-0.210527842,-0.004604499,-0.048526465,0.00420555,,,,
0.0011073,0.016483,-0.01759,7.63E-05,0.018161783,-0.018237842,1.39E-06,-1.39E-06,-0.000331232,,,,
0.1357,-0.13561,-0.000090196,0.134669039,-0.133931217,-0.000738038,-0.018036388,-9.94E-05,9.88E-05,,,,
-0.017745,0.15404,-0.13629,-0.018775961,0.155718783,-0.136937842,-0.00292377,0.00257114,-0.021323794,,,,
0.027176,-0.0099733,-0.017203,0.026145039,-0.008294517,-0.017850842,-0.00021686,-0.000466711,0.000148064,,,,
-0.074506,-0.0083855,0.082891,-0.075536961,-0.006706717,0.082243158,0.000506605,-0.006212398,-0.000551582,,,,
0.0050729,-0.0037392,-0.0013337,0.004041939,-0.002060417,-0.001981542,-8.33E-06,-8.01E-06,4.08E-06,,,,
0.00040125,-0.0021122,0.001711,-0.000629711,-0.000433417,0.001063158,2.73E-07,-6.69E-07,-4.61E-07,,,,
-0.012062,0.049695,-0.037633,-0.013092961,0.051373783,-0.038280842,-0.000672635,0.00050121,-0.001966632,,,,
0.035611,0.024853,-0.060464,0.034580039,0.026531783,-0.061111842,0.00091747,-0.00211325,-0.001621406,,,,
0.065848,0.061527,-0.12738,0.064817039,0.063205783,-0.128027842,0.004096812,-0.008298386,-0.0080921,,,,
0.14795,0.019785,-0.16774,0.146919039,0.021463783,-0.168387842,0.003153438,-0.02473938,-0.00361424,,,,
-0.18194,0.11183,0.070112,-0.182970961,0.113508783,0.069464158,-0.020768811,-0.012709924,0.007884792,,,,
0.036529,-0.017644,-0.018885,0.035498039,-0.015965217,-0.019532842,-0.000566734,-0.000693378,0.000311846,,,,
-0.0371,-0.024907,0.062006,-0.038130961,-0.023228217,0.061358158,0.000885714,-0.002339646,-0.001425241,,,,
0.020494,-0.13545,0.11495,0.019463039,-0.133771217,0.114302158,-0.002603594,0.002224667,-0.015290339,,,,
-0.094065,0.099252,-0.0051865,-0.095095961,0.100930783,-0.005834342,-0.00959811,0.000554822,-0.000588865,,,,
0.021402,-0.044788,0.023387,0.020371039,-0.043109217,0.022739158,-0.00087818,0.00046322,-0.000980267,,,,
-0.0081909,0.028803,-0.020612,-0.009221861,0.030481783,-0.021259842,-0.000281099,0.000196055,-0.000648038,,,,
-0.032009,0.091369,-0.059361,-0.033039961,0.093047783,-0.060008842,-0.003074295,0.00198269,-0.00558369,,,,
0.15953,-0.099623,-0.059908,0.158499039,-0.097944217,-0.060555842,-0.015524064,-0.009598043,0.005931095,,,,
-0.021196,0.05681,-0.035614,-0.022226961,0.058488783,-0.036261842,-0.001300028,0.000805991,-0.002120911,,,,
0.045299,-0.13995,0.094649,0.044268039,-0.138271217,0.094001158,-0.006120996,0.004161247,-0.012997654,,,,
-0.07069,0.048398,0.022292,-0.071720961,0.050076783,0.021644158,-0.003591555,-0.00155234,0.00108387,,,,
-0.051626,0.021558,0.030067,-0.052656961,0.023236783,0.029419158,-0.001223578,-0.001549123,0.000683607,,,,
-0.22695,0.070322,0.15662,-0.227980961,0.072000783,0.155972158,-0.016414808,-0.035558682,0.011230118,,,,
0.31151,-0.081048,-0.23046,0.310479039,-0.079369217,-0.231107842,-0.024642478,-0.071754141,0.018342848,,,,
0.055798,-0.089377,0.033579,0.054767039,-0.087698217,0.032931158,-0.004802972,0.001803542,-0.002888004,,,,
-0.056256,0.013744,0.042512,-0.057286961,0.015422783,0.041864158,-0.000883524,-0.00239827,0.000645662,,,,
-0.066541,0.22622,-0.15968,-0.067571961,0.227898783,-0.160327842,-0.015399568,0.010833667,-0.03653852,,,,
-0.0013292,0.055713,-0.054384,-0.002360161,0.057391783,-0.055031842,-0.000135454,0.000129884,-0.003158376,,,,
-0.068356,0.073937,-0.0055806,-0.069386961,0.075615783,-0.006228442,-0.005246749,0.000432173,-0.000470969,,,,
-0.029151,0.12598,-0.096833,-0.030181961,0.127658783,-0.097480842,-0.003852992,0.002942163,-0.012444286,,,,
0.073551,0.01257,-0.086121,0.072520039,0.014248783,-0.086768842,0.001033322,-0.00629248,-0.00123635,,,,
-0.14818,0.16371,-0.015527,-0.149210961,0.165388783,-0.016174842,-0.024677819,0.002413464,-0.002675137,,,,
